/vout X,/vout Y,/I5/PM0/D X,/I5/PM0/D Y
1.2535e-06,1.000000006353761,1.2535e-06,2.769787444433367e-18
1.254499499999168e-06,1.000000006353758,1.254499499999168e-06,2.594101265794352e-18
1.256498499997502e-06,1.00000000635375,1.256498499997502e-06,2.221787839269546e-18
1.260496499994172e-06,1.000000006353736,1.260496499994172e-06,1.487318024627171e-18
1.26849249998751e-06,1.000000006353711,1.26849249998751e-06,1.815644979604486e-19
1.284484499974187e-06,1.000000006353674,1.284484499974187e-06,-1.752589837585494e-18
1.3e-06,1.00000000635365,1.3e-06,-3.02198677390143e-18
1.300500250000416e-06,1.000000006353649,1.300500250000416e-06,-3.092911044703796e-18
1.301e-06,1.00000000635365,1.301e-06,-3.015564543726543e-18
1.301000250000416e-06,1.00000000635365,1.301000250000416e-06,-2.823484783192715e-18
1.30100075000125e-06,1.000000006353644,1.30100075000125e-06,-1.398781634148007e-17
1.301001750002916e-06,1.000000006353653,1.301001750002916e-06,1.756770754984362e-17
1.301003750006249e-06,1.000000006353649,1.301003750006249e-06,-1.17367622952603e-17
1.301007750012914e-06,1.00000000635366,1.301007750012914e-06,2.99715051913632e-18
1.301015750026245e-06,1.000000006353686,1.301015750026245e-06,2.743819757296121e-18
1.301031750052907e-06,1.000000006353653,1.301031750052907e-06,-8.210655921487637e-18
1.30106375010623e-06,1.000000006353649,1.30106375010623e-06,-2.090149642493176e-18
1.301127750212877e-06,1.000000006353646,1.301127750212877e-06,-3.280037214964669e-18
1.30125575042617e-06,1.000000006353653,1.30125575042617e-06,-2.745828246337765e-18
1.301500500000833e-06,1.000000006353651,1.301500500000833e-06,-3.050142420353713e-18
1.301750375000625e-06,1.000000006353649,1.301750375000625e-06,-3.096232139575461e-18
1.302000250000417e-06,1.00000000635365,1.302000250000417e-06,-3.037056030909245e-18
1.302000500000833e-06,1.000000006353689,1.302000500000833e-06,1.381604261570088e-16
1.302001000001666e-06,1.000000006353691,1.302001000001666e-06,6.481614202367457e-18
1.302002000003333e-06,1.00000000635366,1.302002000003333e-06,-5.420190847819076e-17
1.302004000006665e-06,1.000000006353631,1.302004000006665e-06,-7.692897083400187e-18
1.302008000013331e-06,1.000000006353644,1.302008000013331e-06,9.982244949800928e-18
1.302016000026662e-06,1.000000006353652,1.302016000026662e-06,-2.962296130419976e-18
1.302032000053323e-06,1.000000006353658,1.302032000053323e-06,-2.666679833763089e-18
1.302064000106647e-06,1.000000006353647,1.302064000106647e-06,-3.973426368688435e-18
1.302128000213293e-06,1.000000006353645,1.302128000213293e-06,-3.126114459426672e-18
1.302256000426586e-06,1.000000006353642,1.302256000426586e-06,-3.461354130768396e-18
1.30250075000125e-06,1.000000006353644,1.30250075000125e-06,-3.345005272167851e-18
1.302750625001041e-06,1.000000006353643,1.302750625001041e-06,-3.400748653953201e-18
1.303000500000833e-06,1.000000006353644,1.303000500000833e-06,-3.338919195703594e-18
1.30300075000125e-06,1.000000006353644,1.30300075000125e-06,-3.347283646057731e-18
1.303001250002083e-06,1.000000006353669,1.303001250002083e-06,4.298636922038346e-17
1.303002250003749e-06,1.000000006353674,1.303002250003749e-06,-2.352216767524199e-17
1.303004250007082e-06,1.000000006353581,1.303004250007082e-06,-8.043217159989176e-17
1.303008250013747e-06,1.000000006353576,1.303008250013747e-06,1.756617549756567e-17
1.303016250027078e-06,1.000000006353612,1.303016250027078e-06,3.058520091310919e-18
1.30303225005374e-06,1.000000006353619,1.30303225005374e-06,-6.64052156445268e-18
1.303064250107063e-06,1.000000006353642,1.303064250107063e-06,-2.460762638871369e-18
1.30312825021371e-06,1.000000006353638,1.30312825021371e-06,-4.240769893721601e-18
1.303256250427003e-06,1.000000006353634,1.303256250427003e-06,-3.928071981348836e-18
1.303501000001666e-06,1.000000006353634,1.303501000001666e-06,-3.875132422852261e-18
1.303750875001458e-06,1.000000006353634,1.303750875001458e-06,-3.893820087251059e-18
1.30400075000125e-06,1.000000006353634,1.30400075000125e-06,-3.894508301520703e-18
1.304500500000834e-06,1.000000006353634,1.304500500000834e-06,-3.885098447513226e-18
1.305500000000001e-06,1.000000006353634,1.305500000000001e-06,-3.895196515739861e-18
1.307498999998336e-06,1.000000006353632,1.307498999998336e-06,-4.002145642886462e-18
1.311496999995005e-06,1.000000006353629,1.311496999995005e-06,-4.152283132526674e-18
1.319492999988343e-06,1.000000006353624,1.319492999988343e-06,-4.397075522630939e-18
1.335484999975021e-06,1.000000006353617,1.335484999975021e-06,-4.793153528611257e-18
1.351e-06,1.000000006353611,1.351e-06,-5.071224817444264e-18
1.351500250000416e-06,1.000000006353611,1.351500250000416e-06,-5.074093005249359e-18
1.352e-06,1.000000006353612,1.352e-06,-5.009099141374536e-18
1.352000250000417e-06,1.000000006353612,1.352000250000417e-06,-4.816251757232259e-18
1.35200075000125e-06,1.0000000063536,1.35200075000125e-06,-2.938172602840269e-17
1.352001750002916e-06,1.000000006353647,1.352001750002916e-06,8.376275415535869e-17
1.352003750006249e-06,1.000000006353644,1.352003750006249e-06,-3.216578368836976e-17
1.352007750012914e-06,1.00000000635367,1.352007750012914e-06,8.373551185368676e-18
1.352015750026245e-06,1.000000006353591,1.352015750026245e-06,-2.517799024759421e-17
1.352031750052907e-06,1.000000006353591,1.352031750052907e-06,-4.673627729415908e-19
1.35206375010623e-06,1.000000006353619,1.35206375010623e-06,-3.170219234932996e-18
1.352127750212877e-06,1.000000006353623,1.352127750212877e-06,-4.816578864397734e-18
1.35225575042617e-06,1.000000006353612,1.35225575042617e-06,-5.223590135393746e-18
1.352500500000833e-06,1.000000006353612,1.352500500000833e-06,-4.973046314655331e-18
1.352750375000625e-06,1.000000006353611,1.352750375000625e-06,-5.116896288622522e-18
1.353000250000417e-06,1.000000006353613,1.353000250000417e-06,-4.98655424656809e-18
1.3535e-06,1.000000006353611,1.3535e-06,-5.089987147692036e-18
1.354499499999168e-06,1.000000006353611,1.354499499999168e-06,-5.092783306206097e-18
1.356498499997502e-06,1.00000000635361,1.356498499997502e-06,-5.156464661419308e-18
1.360496499994172e-06,1.000000006353608,1.360496499994172e-06,-5.222263105509369e-18
1.36849249998751e-06,1.000000006353607,1.36849249998751e-06,-5.319108134767192e-18
1.384484499974187e-06,1.000000006353604,1.384484499974187e-06,-5.445997205300717e-18
1.4e-06,1.000000006353603,1.4e-06,-5.506385554343894e-18
1.400500250000417e-06,1.000000006353603,1.400500250000417e-06,-5.503244045317343e-18
1.401e-06,1.000000006353604,1.401e-06,-5.455389681334201e-18
1.401000250000417e-06,1.000000006353604,1.401000250000417e-06,-5.457983719735167e-18
1.40100075000125e-06,1.000000006353611,1.40100075000125e-06,7.674551964594737e-18
1.401001750002917e-06,1.000000006353673,1.401001750002917e-06,8.464167754209946e-17
1.401003750006252e-06,1.000000006353641,1.401003750006252e-06,-6.387028711365689e-17
1.401007750012921e-06,1.000000006353628,1.401007750012921e-06,-2.246594625467714e-19
1.401015750026258e-06,1.000000006353612,1.401015750026258e-06,-5.993111220881594e-18
1.401031750052933e-06,1.000000006353611,1.401031750052933e-06,-4.129495084871172e-18
1.401063750106284e-06,1.000000006353622,1.401063750106284e-06,-3.865818658834657e-18
1.401127750212985e-06,1.000000006353612,1.401127750212985e-06,-5.502441905982449e-18
1.401255750426386e-06,1.00000000635361,1.401255750426386e-06,-5.094181270016516e-18
1.401500500000833e-06,1.000000006353613,1.401500500000833e-06,-4.950099976445742e-18
1.401750375000625e-06,1.000000006353613,1.401750375000625e-06,-4.995786815987784e-18
1.402000250000417e-06,1.000000006353611,1.402000250000417e-06,-5.122984337829938e-18
1.402000500000833e-06,1.000000006353611,1.402000500000833e-06,-5.107208349187327e-18
1.402001000001666e-06,1.000000006353595,1.402001000001666e-06,-3.492635391840506e-17
1.402002000003333e-06,1.000000006353587,1.402002000003333e-06,9.491330849255802e-20
1.402004000006665e-06,1.000000006353607,1.402004000006665e-06,1.515461491628467e-17
1.402008000013331e-06,1.000000006353625,1.402008000013331e-06,-3.494393816974916e-18
1.402016000026662e-06,1.000000006353634,1.402016000026662e-06,-4.627907477450681e-18
1.402032000053323e-06,1.000000006353619,1.402032000053323e-06,-6.764425611423664e-18
1.402064000106647e-06,1.000000006353617,1.402064000106647e-06,-4.394377358434347e-18
1.402128000213293e-06,1.000000006353615,1.402128000213293e-06,-4.86565850708427e-18
1.402256000426586e-06,1.000000006353612,1.402256000426586e-06,-5.044197082224692e-18
1.40250075000125e-06,1.000000006353608,1.40250075000125e-06,-5.275768805076911e-18
1.402750625001042e-06,1.00000000635361,1.402750625001042e-06,-5.131291901018095e-18
1.403000500000833e-06,1.000000006353609,1.403000500000833e-06,-5.197642307060013e-18
1.40300075000125e-06,1.000000006353609,1.40300075000125e-06,-5.18885434023225e-18
1.403001250002083e-06,1.000000006353654,1.403001250002083e-06,7.869095247659515e-17
1.403002250003749e-06,1.000000006353609,1.403002250003749e-06,-1.241284154833936e-16
1.403004250007082e-06,1.0000000063536,1.403004250007082e-06,1.152088350079344e-17
1.403008250013748e-06,1.000000006353629,1.403008250013748e-06,1.059495850807111e-17
1.403016250027078e-06,1.000000006353643,1.403016250027078e-06,-4.890307063413181e-18
1.40303225005374e-06,1.000000006353622,1.40303225005374e-06,-7.659069435179292e-18
1.403064250107063e-06,1.000000006353623,1.403064250107063e-06,-3.609794153958516e-18
1.40312825021371e-06,1.000000006353608,1.40312825021371e-06,-5.688705710270507e-18
1.403256250427003e-06,1.000000006353609,1.403256250427003e-06,-5.026037739353927e-18
1.403501000001667e-06,1.000000006353609,1.403501000001667e-06,-5.188007307284995e-18
1.403750875001458e-06,1.000000006353609,1.403750875001458e-06,-5.216010360098254e-18
1.40400075000125e-06,1.000000006353606,1.40400075000125e-06,-5.342248599311755e-18
1.404500500000833e-06,1.000000006353605,1.404500500000833e-06,-5.378212209774859e-18
1.4055e-06,1.000000006353605,1.4055e-06,-5.42498523523408e-18
1.407498999998333e-06,1.000000006353604,1.407498999998333e-06,-5.467452543418376e-18
1.411496999994999e-06,1.000000006353603,1.411496999994999e-06,-5.506260650071398e-18
1.41949299998833e-06,1.000000006353603,1.41949299998833e-06,-5.52750753857372e-18
1.435484999974994e-06,1.000000006353602,1.435484999974994e-06,-5.551738647945197e-18
1.451e-06,1.000000006353601,1.451e-06,-5.58503987984366e-18
1.451500250000417e-06,1.000000006353601,1.451500250000417e-06,-5.584988594696169e-18
1.452e-06,1.0000000063536,1.452e-06,-5.646837165462639e-18
1.452000250000417e-06,1.000000006353632,1.452000250000417e-06,1.094483392161075e-16
1.45200075000125e-06,1.000000006353655,1.45200075000125e-06,4.031963825923322e-17
1.452001750002916e-06,1.000000006353714,1.452001750002916e-06,6.331266374957596e-17
1.452003750006249e-06,1.000000006353712,1.452003750006249e-06,-3.431974187764452e-17
1.452007750012914e-06,1.000000006353674,1.452007750012914e-06,-1.610132036972319e-17
1.452015750026245e-06,1.000000006353606,1.452015750026245e-06,-1.292123272712205e-17
1.452031750052907e-06,1.000000006353591,1.452031750052907e-06,-2.842917635081662e-18
1.45206375010623e-06,1.000000006353593,1.45206375010623e-06,-5.378984355022449e-18
1.452127750212877e-06,1.000000006353605,1.452127750212877e-06,-5.087118599955487e-18
1.45225575042617e-06,1.000000006353606,1.45225575042617e-06,-5.422212816839223e-18
1.452500500000833e-06,1.000000006353601,1.452500500000833e-06,-5.687157996957787e-18
1.452750375000625e-06,1.000000006353603,1.452750375000625e-06,-5.47836150237121e-18
1.453000250000417e-06,1.000000006353603,1.453000250000417e-06,-5.535051425760204e-18
1.4535e-06,1.000000006353602,1.4535e-06,-5.540122995539105e-18
1.454499499999166e-06,1.000000006353601,1.454499499999166e-06,-5.624028559711383e-18
1.456498499997499e-06,1.000000006353601,1.456498499997499e-06,-5.62005809292259e-18
1.460496499994165e-06,1.000000006353601,1.460496499994165e-06,-5.609034416569689e-18
1.468492499987497e-06,1.000000006353601,1.468492499987497e-06,-5.597031357614221e-18
1.484484499974161e-06,1.000000006353601,1.484484499974161e-06,-5.597117384246465e-18
1.5e-06,1.000000006353601,1.5e-06,-5.621355939303685e-18
1.500500250000417e-06,1.000000006353601,1.500500250000417e-06,-5.621177144298903e-18
1.501e-06,1.000000006353601,1.501e-06,-5.59486083553542e-18
1.501000250000417e-06,1.000000006353667,1.501000250000417e-06,2.288136871910853e-16
1.50100075000125e-06,1.000000006353705,1.50100075000125e-06,7.394132870202331e-17
1.501001750002916e-06,1.000000006353736,1.501001750002916e-06,3.213625057858986e-18
1.501003750006249e-06,1.000000006353697,1.501003750006249e-06,-4.771586063439572e-17
1.501007750012914e-06,1.000000006353658,1.501007750012914e-06,-6.255185883237563e-18
1.501015750026245e-06,1.000000006353613,1.501015750026245e-06,-7.867730435387335e-18
1.501031750052907e-06,1.000000006353589,1.501031750052907e-06,-5.571169036032845e-18
1.50106375010623e-06,1.000000006353604,1.50106375010623e-06,-3.756904321644527e-18
1.501127750212877e-06,1.000000006353594,1.501127750212877e-06,-6.454622611445519e-18
1.50125575042617e-06,1.000000006353604,1.50125575042617e-06,-5.208295276562822e-18
1.501500500000833e-06,1.000000006353601,1.501500500000833e-06,-5.65535163928901e-18
1.501750375000625e-06,1.000000006353597,1.501750375000625e-06,-5.869656721121132e-18
1.502000250000417e-06,1.000000006353596,1.502000250000417e-06,-5.845435886186807e-18
1.502000500000833e-06,1.000000006353596,1.502000500000833e-06,-5.854117973896164e-18
1.502001000001667e-06,1.00000000635359,1.502001000001667e-06,-1.660890010916995e-17
1.502002000003333e-06,1.000000006353569,1.502002000003333e-06,-3.307937470512347e-17
1.502004000006666e-06,1.000000006353547,1.502004000006666e-06,-1.292086981605177e-17
1.502008000013331e-06,1.000000006353564,1.502008000013331e-06,5.393690301024799e-18
1.502016000026662e-06,1.000000006353571,1.502016000026662e-06,-8.548969732456905e-18
1.502032000053323e-06,1.000000006353598,1.502032000053323e-06,-3.356259540303193e-18
1.502064000106647e-06,1.000000006353588,1.502064000106647e-06,-7.776842840326078e-18
1.502128000213293e-06,1.000000006353594,1.502128000213293e-06,-5.670744584466991e-18
1.502256000426587e-06,1.000000006353598,1.502256000426587e-06,-5.743198379607359e-18
1.50250075000125e-06,1.000000006353591,1.50250075000125e-06,-6.214540635081462e-18
1.502750625001042e-06,1.000000006353592,1.502750625001042e-06,-6.066843212965155e-18
1.503000500000833e-06,1.000000006353591,1.503000500000833e-06,-6.114433902683668e-18
1.50300075000125e-06,1.000000006353591,1.50300075000125e-06,-6.111151650013058e-18
1.503001250002083e-06,1.00000000635359,1.503001250002083e-06,-9.801041300778019e-18
1.50300225000375e-06,1.000000006353618,1.50300225000375e-06,3.946691994786049e-17
1.503004250007082e-06,1.000000006353585,1.503004250007082e-06,-4.748385961900097e-17
1.503008250013748e-06,1.000000006353598,1.503008250013748e-06,8.972677561588467e-18
1.503016250027079e-06,1.000000006353606,1.503016250027079e-06,-5.750489052483356e-18
1.50303225005374e-06,1.000000006353597,1.50303225005374e-06,-7.279682767986659e-18
1.503064250107063e-06,1.000000006353601,1.503064250107063e-06,-5.099503407275619e-18
1.50312825021371e-06,1.000000006353582,1.50312825021371e-06,-7.178221240622972e-18
1.503256250427003e-06,1.00000000635359,1.503256250427003e-06,-5.862403826478834e-18
1.503501000001667e-06,1.000000006353592,1.503501000001667e-06,-6.102181355635114e-18
1.503750875001458e-06,1.000000006353591,1.503750875001458e-06,-6.169957181916312e-18
1.50400075000125e-06,1.000000006353589,1.50400075000125e-06,-6.233260603608695e-18
1.504500500000834e-06,1.000000006353591,1.504500500000834e-06,-6.131100806171304e-18
1.505500000000001e-06,1.000000006353592,1.505500000000001e-06,-6.088336673850271e-18
1.507498999998336e-06,1.000000006353592,1.507498999998336e-06,-6.062980598946695e-18
1.511496999995005e-06,1.000000006353593,1.511496999995005e-06,-6.053776473160478e-18
1.519492999988344e-06,1.000000006353594,1.519492999988344e-06,-5.971693729944333e-18
1.535484999975021e-06,1.000000006353596,1.535484999975021e-06,-5.854041873279809e-18
1.551e-06,1.000000006353598,1.551e-06,-5.772366930358089e-18
1.551500250000417e-06,1.000000006353598,1.551500250000417e-06,-5.772373423810519e-18
1.552e-06,1.000000006353598,1.552e-06,-5.760005702904204e-18
1.552000250000417e-06,1.000000006353598,1.552000250000417e-06,-5.760376279818627e-18
1.55200075000125e-06,1.000000006353598,1.55200075000125e-06,-5.760376279818627e-18
1.552001750002916e-06,1.000000006353595,1.552001750002916e-06,-1.097730406608992e-17
1.552003750006249e-06,1.000000006353612,1.552003750006249e-06,1.011406729623019e-17
1.552007750012914e-06,1.000000006353588,1.552007750012914e-06,-2.067932317225526e-17
1.552015750026245e-06,1.000000006353573,1.552015750026245e-06,-6.57965984709589e-18
1.552031750052907e-06,1.000000006353611,1.552031750052907e-06,-1.740884697804011e-19
1.55206375010623e-06,1.000000006353592,1.55206375010623e-06,-8.431547442351631e-18
1.552127750212877e-06,1.000000006353595,1.552127750212877e-06,-5.479221550737398e-18
1.55225575042617e-06,1.000000006353599,1.55225575042617e-06,-5.66753258550439e-18
1.552500500000833e-06,1.000000006353595,1.552500500000833e-06,-5.989550556889786e-18
1.552750375000625e-06,1.000000006353595,1.552750375000625e-06,-5.886718423993738e-18
1.553000250000417e-06,1.000000006353598,1.553000250000417e-06,-5.744070895583982e-18
1.5535e-06,1.000000006353596,1.5535e-06,-5.89573255572565e-18
1.554499499999168e-06,1.000000006353596,1.554499499999168e-06,-5.871367925678629e-18
1.556498499997502e-06,1.000000006353596,1.556498499997502e-06,-5.85390621565935e-18
1.560496499994172e-06,1.000000006353597,1.560496499994172e-06,-5.832871085141406e-18
1.56849249998751e-06,1.000000006353597,1.56849249998751e-06,-5.796557507677603e-18
1.584484499974187e-06,1.000000006353599,1.584484499974187e-06,-5.727060159073036e-18
1.6e-06,1.000000006353599,1.6e-06,-5.690798694543182e-18
1.600500250000417e-06,1.000000006353599,1.600500250000417e-06,-5.690825991503396e-18
1.601e-06,1.0000000063536,1.601e-06,-5.678227363415657e-18
1.601000250000417e-06,1.00000000635356,1.601000250000417e-06,-1.458949491173859e-16
1.60100075000125e-06,1.000000006353531,1.60100075000125e-06,-6.413804830393869e-17
1.601001750002916e-06,1.000000006353523,1.601001750002916e-06,1.138415700683037e-17
1.601003750006249e-06,1.000000006353519,1.601003750006249e-06,-8.867224703017806e-18
1.601007750012914e-06,1.000000006353566,1.601007750012914e-06,1.163412119122682e-17
1.601015750026245e-06,1.000000006353553,1.601015750026245e-06,-1.757567828136491e-17
1.601031750052907e-06,1.000000006353602,1.601031750052907e-06,4.622085026556388e-19
1.60106375010623e-06,1.000000006353603,1.60106375010623e-06,-7.183381491096742e-18
1.601127750212877e-06,1.000000006353595,1.601127750212877e-06,-6.245168229784143e-18
1.60125575042617e-06,1.000000006353599,1.60125575042617e-06,-5.621471221138224e-18
1.601500500000833e-06,1.000000006353597,1.601500500000833e-06,-5.845994712213038e-18
1.601750375000625e-06,1.000000006353596,1.601750375000625e-06,-5.867801862897086e-18
1.602000250000417e-06,1.000000006353597,1.602000250000417e-06,-5.827233022086245e-18
1.602000500000833e-06,1.000000006353597,1.602000500000833e-06,-5.832950494480212e-18
1.602001000001666e-06,1.000000006353589,1.602001000001666e-06,-1.961550638406125e-17
1.602002000003333e-06,1.000000006353551,1.602002000003333e-06,-5.635415976450191e-17
1.602004000006665e-06,1.000000006353566,1.602004000006665e-06,2.503611373202848e-17
1.602008000013331e-06,1.000000006353556,1.602008000013331e-06,-1.603148534696667e-17
1.602016000026662e-06,1.000000006353585,1.602016000026662e-06,4.272375219606886e-19
1.602032000053323e-06,1.000000006353608,1.602032000053323e-06,-4.900355285216001e-18
1.602064000106647e-06,1.000000006353599,1.602064000106647e-06,-7.02174364808532e-18
1.602128000213293e-06,1.000000006353589,1.602128000213293e-06,-6.400414299624202e-18
1.602256000426586e-06,1.000000006353593,1.602256000426586e-06,-5.854779631072438e-18
1.60250075000125e-06,1.000000006353592,1.60250075000125e-06,-6.089238620160117e-18
1.602750625001041e-06,1.000000006353591,1.602750625001041e-06,-6.142225197361087e-18
1.603000500000833e-06,1.000000006353592,1.603000500000833e-06,-6.079284009276978e-18
1.60300075000125e-06,1.000000006353592,1.60300075000125e-06,-6.08696024536147e-18
1.603001250002083e-06,1.000000006353592,1.603001250002083e-06,-5.273909250058036e-18
1.603002250003749e-06,1.000000006353605,1.603002250003749e-06,1.218449298391836e-17
1.603004250007082e-06,1.000000006353633,1.603004250007082e-06,1.197685193203278e-17
1.603008250013748e-06,1.000000006353621,1.603008250013748e-06,-1.805057991600051e-17
1.603016250027078e-06,1.000000006353577,1.603016250027078e-06,-1.375036001499459e-17
1.60303225005374e-06,1.000000006353579,1.60303225005374e-06,-3.270681222171134e-18
1.603064250107063e-06,1.000000006353595,1.603064250107063e-06,-5.21771726870267e-18
1.60312825021371e-06,1.000000006353588,1.60312825021371e-06,-6.719500136419176e-18
1.603256250427003e-06,1.000000006353592,1.603256250427003e-06,-5.991906279960569e-18
1.603501000001667e-06,1.000000006353592,1.603501000001667e-06,-6.075897851240862e-18
1.603750875001458e-06,1.000000006353591,1.603750875001458e-06,-6.169427786526226e-18
1.60400075000125e-06,1.00000000635359,1.60400075000125e-06,-6.165800439768612e-18
1.604500500000834e-06,1.00000000635359,1.604500500000834e-06,-6.194277496092332e-18
1.605500000000001e-06,1.000000006353591,1.605500000000001e-06,-6.119488643685899e-18
1.607498999998336e-06,1.000000006353591,1.607498999998336e-06,-6.145976548700817e-18
1.611496999995005e-06,1.000000006353592,1.611496999995005e-06,-6.061921807762627e-18
1.619492999988343e-06,1.000000006353594,1.619492999988343e-06,-5.993231786981528e-18
1.635484999975021e-06,1.000000006353596,1.635484999975021e-06,-5.887242189143539e-18
1.651e-06,1.000000006353598,1.651e-06,-5.781402311248859e-18
1.651500250000417e-06,1.000000006353597,1.651500250000417e-06,-5.807016422782272e-18
1.652e-06,1.000000006353597,1.652e-06,-5.794625213817166e-18
1.652000250000417e-06,1.000000006353597,1.652000250000417e-06,-5.993878284471593e-18
1.65200075000125e-06,1.000000006353627,1.65200075000125e-06,4.876913080717695e-17
1.652001750002916e-06,1.000000006353698,1.652001750002916e-06,7.376283465639069e-17
1.652003750006249e-06,1.000000006353655,1.652003750006249e-06,-7.722416386333402e-17
1.652007750012914e-06,1.000000006353654,1.652007750012914e-06,9.9679842851316e-18
1.652015750026245e-06,1.000000006353595,1.652015750026245e-06,-1.737846734966241e-17
1.652031750052907e-06,1.000000006353583,1.652031750052907e-06,-3.574476939788484e-18
1.65206375010623e-06,1.000000006353607,1.65206375010623e-06,-3.544484429270265e-18
1.652127750212877e-06,1.000000006353593,1.652127750212877e-06,-6.854270163961262e-18
1.65225575042617e-06,1.000000006353593,1.65225575042617e-06,-5.851577774692814e-18
1.652500500000833e-06,1.000000006353594,1.652500500000833e-06,-5.979640541906289e-18
1.652750375000625e-06,1.000000006353592,1.652750375000625e-06,-6.113879024264214e-18
1.653000250000417e-06,1.000000006353591,1.653000250000417e-06,-6.121553286545318e-18
1.6535e-06,1.000000006353593,1.6535e-06,-6.022930083679635e-18
1.654499499999168e-06,1.000000006353594,1.654499499999168e-06,-5.98207576173062e-18
1.656498499997502e-06,1.000000006353594,1.656498499997502e-06,-5.993906766260397e-18
1.660496499994172e-06,1.000000006353594,1.660496499994172e-06,-5.980977265776175e-18
1.66849249998751e-06,1.000000006353595,1.66849249998751e-06,-5.923403564516352e-18
1.684484499974187e-06,1.000000006353597,1.684484499974187e-06,-5.841982566749506e-18
1.7e-06,1.000000006353598,1.7e-06,-5.77236113994234e-18
1.700500250000416e-06,1.000000006353598,1.700500250000416e-06,-5.772570540629787e-18
1.701e-06,1.000000006353598,1.701e-06,-5.746930618783634e-18
1.701000250000416e-06,1.000000006353638,1.701000250000416e-06,1.350595829443481e-16
1.70100075000125e-06,1.000000006353605,1.70100075000125e-06,-6.187840591405749e-17
1.701001750002916e-06,1.000000006353592,1.701001750002916e-06,1.109764419095716e-17
1.701003750006249e-06,1.000000006353608,1.701003750006249e-06,1.476013480185842e-17
1.701007750012914e-06,1.000000006353626,1.701007750012914e-06,-1.354330799673126e-18
1.701015750026245e-06,1.000000006353614,1.701015750026245e-06,-1.005758957972917e-17
1.701031750052907e-06,1.000000006353608,1.701031750052907e-06,-5.038176062008928e-18
1.70106375010623e-06,1.000000006353606,1.70106375010623e-06,-5.179114359816035e-18
1.701127750212877e-06,1.000000006353595,1.701127750212877e-06,-6.23246273658507e-18
1.70125575042617e-06,1.000000006353592,1.70125575042617e-06,-6.014293342940613e-18
1.701500500000833e-06,1.000000006353595,1.701500500000833e-06,-5.907625602423762e-18
1.701750375000625e-06,1.000000006353592,1.701750375000625e-06,-6.083732906002964e-18
1.702000250000417e-06,1.000000006353591,1.702000250000417e-06,-6.111839864282702e-18
1.702000500000833e-06,1.000000006353591,1.702000500000833e-06,-6.406973996627406e-18
1.702001000001666e-06,1.000000006353581,1.702001000001666e-06,-2.471666193662551e-17
1.702002000003333e-06,1.000000006353525,1.702002000003333e-06,-8.381720385998662e-17
1.702004000006665e-06,1.000000006353541,1.702004000006665e-06,3.625522661743028e-17
1.702008000013331e-06,1.000000006353543,1.702008000013331e-06,-1.293093408286957e-17
1.702016000026662e-06,1.000000006353533,1.702016000026662e-06,-1.158298577950827e-17
1.702032000053323e-06,1.000000006353555,1.702032000053323e-06,-5.146223230955843e-18
1.702064000106647e-06,1.000000006353576,1.702064000106647e-06,-6.466351162852977e-18
1.702128000213293e-06,1.000000006353583,1.702128000213293e-06,-6.793202146523994e-18
1.702256000426586e-06,1.000000006353577,1.702256000426586e-06,-7.036116123779543e-18
1.70250075000125e-06,1.000000006353585,1.70250075000125e-06,-6.363162889104695e-18
1.702750625001041e-06,1.000000006353583,1.702750625001041e-06,-6.583349733488331e-18
1.703000500000833e-06,1.000000006353582,1.703000500000833e-06,-6.615135004180524e-18
1.70300075000125e-06,1.000000006353582,1.70300075000125e-06,-6.905921722006585e-18
1.703001250002083e-06,1.000000006353587,1.703001250002083e-06,2.11205527139577e-18
1.703002250003749e-06,1.000000006353644,1.703002250003749e-06,7.762727843892561e-17
1.703004250007082e-06,1.000000006353659,1.703004250007082e-06,-2.348011708796104e-17
1.703008250013747e-06,1.000000006353664,1.703008250013747e-06,-4.799261426751257e-18
1.703016250027078e-06,1.000000006353621,1.703016250027078e-06,-1.349485582235329e-17
1.70303225005374e-06,1.000000006353585,1.70303225005374e-06,-6.886425827347794e-18
1.703064250107063e-06,1.000000006353592,1.703064250107063e-06,-4.456794371201115e-18
1.70312825021371e-06,1.000000006353589,1.70312825021371e-06,-6.433456930700548e-18
1.703256250427003e-06,1.000000006353588,1.703256250427003e-06,-6.232939018646698e-18
1.703501000001666e-06,1.000000006353589,1.703501000001666e-06,-6.243475964428639e-18
1.703750875001458e-06,1.000000006353589,1.703750875001458e-06,-6.26446551275109e-18
1.70400075000125e-06,1.000000006353587,1.70400075000125e-06,-6.353152465220551e-18
1.704500500000834e-06,1.000000006353588,1.704500500000834e-06,-6.293933944115704e-18
1.705500000000001e-06,1.000000006353586,1.705500000000001e-06,-6.384304435914459e-18
1.707498999998336e-06,1.000000006353588,1.707498999998336e-06,-6.283654129158932e-18
1.711496999995005e-06,1.000000006353589,1.711496999995005e-06,-6.250609569980809e-18
1.719492999988343e-06,1.000000006353591,1.719492999988343e-06,-6.122823835966199e-18
1.735484999975021e-06,1.000000006353595,1.735484999975021e-06,-5.947694231043396e-18
1.751e-06,1.000000006353597,1.751e-06,-5.841948652394878e-18
1.751500250000416e-06,1.000000006353597,1.751500250000416e-06,-5.842022271418908e-18
1.752e-06,1.000000006353597,1.752e-06,-5.816507377736748e-18
1.752000250000417e-06,1.000000006353608,1.752000250000417e-06,3.339269138553199e-17
